,molecule_chembl_id,units,IC50,smiles,pIC50
992,CHEMBL10239,nM,670.0,CCCC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)C(C)(C)CCC)cc2)cc1,6.173925197299173
993,CHEMBL3398149,nM,680.0,CC/C(=N/O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.167491087293763
994,CHEMBL1808526,nM,690.0,CC(C)OC(=O)c1nn(C(=O)c2ccsc2)c2ccccc12,6.161150909262744
995,CHEMBL280319,nM,693.0,COc1ccc(CCN(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1OC,6.159266765388193
996,CHEMBL72575,nM,700.0,CC(C)C1C(=O)N2C(C(=O)OCc3ccccc3)=C(CSc3nnnn3C)S[C@H]12,6.154901959985743
997,CHEMBL1808522,nM,700.0,CCCOC(=O)c1nn(C(=O)c2cccc(N)c2)c2ccccc12,6.154901959985743
998,CHEMBL2115561,nM,700.0,C[C@@H](OC(=O)NCc1ccccc1)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,6.154901959985743
999,CHEMBL72774,nM,700.0,CN(C(=O)C(F)(F)F)[C@@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,6.154901959985743
1000,CHEMBL74598,nM,700.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](COC(=O)NCc3ccccc3)[C@H]2S1(=O)=O,6.154901959985743
1001,CHEMBL538435,nM,710.0,Cc1ccc(-c2nc3cccc(C)c3c(=O)o2)cn1,6.1487416512809245
1002,CHEMBL1808525,nM,760.0,COc1cccc(C(=O)n2nc(C(=O)OC(C)C)c3ccccc32)c1,6.119186407719209
1003,CHEMBL4287857,nM,770.0,CCOC(=O)c1cn(C(=O)c2cccc(C)c2)c2ncccc12,6.113509274827518
1004,CHEMBL1808519,nM,780.0,CCCOC(=O)c1nn(C(=O)c2cccc(C)c2)c2ccccc12,6.107905397309519
1005,CHEMBL84839,nM,800.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.096910013008056
1006,CHEMBL1806518,nM,800.0,CCOC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccccc12,6.096910013008056
1007,CHEMBL107656,nM,800.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(F)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.096910013008056
1008,CHEMBL417974,nM,800.0,C=CCc1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,6.096910013008056
1009,CHEMBL4280854,nM,800.0,O=C(Nc1ccccc1)c1cn(C(=O)C2CC2)c2ncccc12,6.096910013008056
1010,CHEMBL86142,nM,800.0,CO[C@H]1C(=O)N2C(C(=O)NC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.096910013008056
1011,CHEMBL10176,nM,800.0,CC(C=O)Cc1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,6.096910013008056
1012,CHEMBL75785,nM,800.0,CO[C@]1(NC(=O)C(F)(F)F)C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@@H]21,6.096910013008056
1013,CHEMBL160417,nM,817.0,CC(NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,6.087777943467584
1014,CHEMBL3398154,nM,820.0,COC(=O)c1ccccc1NC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,6.086186147616283
1015,CHEMBL559678,nM,850.0,COc1cc(C2CCC2)c2c(=O)oc(-c3cccnc3N3CCN(C4CCN(C)CC4)CC3)nc2c1,6.070581074285707
1016,CHEMBL273668,nM,850.0,C=C(C)Cc1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,6.070581074285707
1017,CHEMBL1808530,nM,890.0,COc1cccc(C(=O)n2nc(C(=O)OCC(F)(F)F)c3ccccc32)c1,6.050609993355087
1018,CHEMBL3938575,nM,892.0,CCS(=O)(=O)c1cc(C#N)ccc1[C@@H]1NC(=O)N(c2cccc(C(F)F)c2)C2=C1C(=O)CC2,6.049635145623877
1019,CHEMBL3262100,nM,900.0,O=C1/C(=C/c2ccc(NCc3ccccc3)cc2)Oc2ccccc21,6.045757490560675
1020,CHEMBL538373,nM,900.0,Cc1cccc2nc(-c3cccnc3)oc(=O)c12,6.045757490560675
1021,CHEMBL110828,nM,900.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(O)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.045757490560675
1022,CHEMBL10228,nM,900.0,CC(C)(C)OC(=O)Oc1ccc(C(=O)c2ccc(OC(=O)OC(C)(C)C)cc2)cc1,6.045757490560675
1023,CHEMBL318482,nM,900.0,CO[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,6.045757490560675
1024,CHEMBL432959,nM,900.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(-c2ccccc2)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,6.045757490560675
1025,CHEMBL85310,nM,910.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C[S+]([O-])c3ccccc3)CS(=O)(=O)C12,6.040958607678906
1026,CHEMBL1808507,nM,930.0,CCOC(=O)c1nn(C(=O)c2ccsc2)c2ccccc12,6.031517051446064
1027,CHEMBL1808478,nM,930.0,Cc1cccc(C(=O)n2nc(C(=O)Nc3ccccc3)c3ccccc32)c1,6.031517051446064
1028,CHEMBL310354,nM,940.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3ccccc3)CS(=O)(=O)C12,6.026872146400301
1029,CHEMBL3093810,nM,960.0,CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3s2)cc1=O,6.017728766960431
1030,CHEMBL604276,nM,1000.0,CC(C)[C@H](NC(=O)Cn1ccc(=O)[nH]c1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C,6.0
1031,CHEMBL309197,nM,1000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Oc3ccccc3)[C@H]2S(=O)(=O)C1,6.0
1032,CHEMBL84724,nM,1000.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.0
1033,CHEMBL74344,nM,1000.0,CC(C)C1C(=O)N2C(C(=O)OCc3ccccc3)=C(c3ccccc3)S[C@H]12,6.0
1034,CHEMBL9876,nM,1000.0,COC(=O)C(C)(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,6.0
1035,CHEMBL312174,nM,1000.0,CO[C@H]1C(=O)N2C(C(=O)NCCC(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.0
1036,CHEMBL86006,nM,1000.0,COCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC)C2S(=O)(=O)C1,6.0
1037,CHEMBL1808549,nM,1000.0,CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,6.0
1038,CHEMBL314873,nM,1000.0,CNC(=O)O[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,6.0
1039,CHEMBL9909,nM,1000.0,CC(C)(C)C(=O)Oc1coc(COC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1=O,6.0
1040,CHEMBL3262106,nM,1100.0,O=Cc1ccc(-c2cccc(/C=C3\Oc4ccccc4C3=O)c2)cc1,5.958607314841775
1041,CHEMBL3091487,nM,1190.0,CCC(CC)C(=O)Oc1coc(CSc2nc3ccccc3s2)cc1=O,5.924453038607469
1042,CHEMBL319173,nM,1200.0,CC[C@@H]1C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,5.920818753952375
1043,CHEMBL3093812,nM,1200.0,CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3o2)cc1=O,5.920818753952375
1044,CHEMBL3398156,nM,1230.0,CCCOC(=O)c1ccccc1NC(=O)c1ccc(OC(=O)C(C)(C)C)cc1,5.910094888560602
1045,CHEMBL63354,nM,1270.0,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.896196279044043
1046,CHEMBL416614,nM,1300.0,CCCCOC(=O)Oc1cc(OC(=O)OCCCC)c2c(c1)C(=O)c1cc(C)cc(OC(=O)OCCCC)c1C2=O,5.886056647693163
1047,CHEMBL557316,nM,1300.0,COc1cc(C2CCC2)c2c(=O)oc(-c3cccnc3N3CCC(C(=O)O)CC3)nc2c1,5.886056647693163
1048,CHEMBL63677,nM,1330.0,O=c1cc(-c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)oc2cc(O)cc(O)c12,5.876148359032914
1049,CHEMBL84205,nM,1330.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)C12,5.876148359032914
1050,CHEMBL320814,nM,1400.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(Cl)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,5.853871964321762
1051,CHEMBL431207,nM,1400.0,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1/C(C)=C/c1ccccc1,5.853871964321762
1052,CHEMBL9916,nM,1400.0,O=C(c1ccccc1)c1ccc(OC(=O)C2CC2)cc1,5.853871964321762
1053,CHEMBL3262099,nM,1400.0,O=C1/C(=C/c2ccc(Nc3ccccc3)cc2)Oc2ccccc21,5.853871964321762
1054,CHEMBL341885,nM,1440.0,O=C(CCCCNC(=O)OCc1ccccc1)OCN1C(=O)c2ccccc2S1(=O)=O,5.84163750790475
1055,CHEMBL4277998,nM,1500.0,N#Cc1cn(C(=O)C2CCCCC2)c2ncccc12,5.823908740944319
1056,CHEMBL3262118,nM,1500.0,O=C1/C(=C/c2ccc(Oc3ccc(Cl)cc3)cc2)Oc2cc(O)ccc21,5.823908740944319
1057,CHEMBL10503,nM,1500.0,CC(CO)Cc1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C,5.823908740944319
1058,CHEMBL4292743,nM,1500.0,N#Cc1cn(C(=O)c2ccc(C(F)(F)F)cc2)c2ncccc12,5.823908740944319
1059,CHEMBL10529,nM,1500.0,CC(C)(C)C(=O)Oc1ccc(C(O)c2ccc(OC(=O)C(C)(C)C)cc2)cc1,5.823908740944319
1060,CHEMBL276823,nM,1500.0,CCC(C)CC(=O)Oc1ccc(C(=O)c2ccc(OC(=O)CC(C)CC)cc2OC(=O)CC(C)CC)c(OC(=O)CC(C)CC)c1,5.823908740944319
1061,CHEMBL261166,nM,1560.0,CC1(C)C2CC[C@]1(C)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C2,5.806875401645538
1062,CHEMBL160206,nM,1562.0,CC(C)C(NC(=O)CN(C(=O)[C@H](C(C)C)N(C)C(=O)OCc1ccccc1)C1Cc2ccccc2C1)C(=O)C(F)(F)F,5.806318970458719
1063,CHEMBL108815,nM,1600.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(Br)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,5.795880017344075
1064,CHEMBL1808512,nM,1600.0,CCOC(=O)c1nn(C(=O)c2cccc(N)c2)c2ccccc12,5.795880017344075
1065,CHEMBL84758,nM,1600.0,CO[C@@H]1C(=O)N(C(C)=O)[C@@H]1c1ccccc1,5.795880017344075
1066,CHEMBL81892,nM,1620.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3nnnn3C)CS(=O)(=O)C12,5.790484985457369
1067,CHEMBL1808499,nM,1700.0,CCOC(=O)c1nn(C(=O)c2cccc(Cl)c2)c2ccccc12,5.769551078621726
1068,CHEMBL1808503,nM,1700.0,CCOC(=O)c1nn(C(=O)c2cccc(F)c2)c2ccccc12,5.769551078621726
1069,CHEMBL3895076,nM,1720.0,N#Cc1ccc([C@@H]2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CC3)nc1,5.764471553092451
1070,CHEMBL276827,nM,1800.0,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,5.7447274948966935
1071,CHEMBL1808487,nM,1800.0,COc1cccc(C(=O)n2nc(C(=O)Nc3ccccc3)c3ccccc32)c1,5.7447274948966935
1072,CHEMBL107869,nM,1800.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccc(C(F)(F)F)cc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,5.7447274948966935
1073,CHEMBL40840,nM,1800.0,CCCCOC(=O)Oc1cc(C)cc2c1C(=O)c1c(OC(=O)OCCCC)cc(OCCC)cc1C2=O,5.7447274948966935
1074,CHEMBL4293196,nM,1800.0,Cc1cccc(C(=O)n2cc(CNc3ccccc3)c3cccnc32)c1,5.7447274948966935
1075,CHEMBL4284873,nM,1800.0,N#Cc1cn(C(=O)c2cccc(C(F)(F)F)c2)c2ncccc12,5.7447274948966935
1076,CHEMBL86253,nM,1820.0,CCOC(=S)SCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](OC)C2S(=O)(=O)C1,5.739928612014925
1077,CHEMBL1162477,nM,1900.0,N#C[C@]1(NC(=O)[C@@H](N)Cc2ccccc2F)C[C@H]1c1ccccc1.O=C(O)C(F)(F)F,5.721246399047171
1078,CHEMBL10202,nM,1900.0,CC(C)(C)C(=O)Oc1coc(COC(=O)c2ccc(-c3ccccc3)cc2)cc1=O,5.721246399047171
1079,CHEMBL9631,nM,1900.0,C=C(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,5.721246399047171
1080,CHEMBL1808521,nM,1900.0,CCCOC(=O)c1nn(C(=O)c2ccsc2)c2ccccc12,5.721246399047171
1081,CHEMBL1808520,nM,1900.0,CCCOC(=O)c1nn(C(=O)c2cccc(OC)c2)c2ccccc12,5.721246399047171
1082,CHEMBL313537,nM,2000.0,CC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.698970004336019
1083,CHEMBL315737,nM,2000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2S(=O)(=O)C1,5.698970004336019
1084,CHEMBL73644,nM,2000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)C(F)(F)F)[C@H]2S1(=O)=O,5.698970004336019
1085,CHEMBL306533,nM,2000.0,CCSC1=C(C(=O)OCc2ccccc2)N2C(=O)C(C(C)O)[C@H]2S1,5.698970004336019
1086,CHEMBL85843,nM,2000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2SC1,5.698970004336019
1087,CHEMBL308783,nM,2000.0,CCO[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,5.698970004336019
1088,CHEMBL308061,nM,2000.0,CCOC1=C(C(=O)OCc2ccccc2)N2C(=O)C(C(C)C)[C@H]2S1,5.698970004336019
1089,CHEMBL86037,nM,2000.0,CO[C@H]1C(=O)N2C(C(=O)N(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.698970004336019
1090,CHEMBL123153,nM,2000.0,CO[C@H]1C(=O)N2C(C(=O)N3CCCC3)=C(CSc3nc(=O)c(=O)[nH]n3C)CS(=O)(=O)[C@H]12,5.698970004336019
1091,CHEMBL44123,nM,2100.0,CCCCCCc1ccc2c(c1OC(=O)OCCCC)C(=O)c1c(OC(=O)OCCCC)cccc1C2=O,5.6777807052660805
1092,CHEMBL9981,nM,2200.0,CC(Cc1cc(C(=O)c2ccccc2)ccc1OC(=O)C(C)(C)C)C(=O)O,5.657577319177793
1093,CHEMBL84713,nM,2230.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3nnc(C)s3)CS(=O)(=O)C12,5.651695136951839
1094,CHEMBL3398146,nM,2240.0,CCCCC(=O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C)cc1,5.649751981665837
1095,CHEMBL344560,nM,2260.0,O=C(CCNC(=O)OCc1ccccc1)OCN1C(=O)c2ccccc2S1(=O)=O,5.645891560852599
1096,CHEMBL314928,nM,2330.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3nccn3C)CS(=O)(=O)C12,5.632644078973981
1097,CHEMBL4285372,nM,2400.0,Cc1cccc(C(=O)n2cc(CN(C)c3ccccc3)c3cccnc32)c1,5.619788758288394
1098,CHEMBL4285930,nM,2400.0,CC(=O)n1cc(C#N)c2cccnc21,5.619788758288394
1099,CHEMBL85546,nM,2400.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(CSc3nc[nH]n3)CS(=O)(=O)C12,5.619788758288394
1100,CHEMBL4160635,nM,2400.0,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCCC(C)(C)O)c3O)O2)cc(O)c1O,5.619788758288394
1101,CHEMBL3093807,nM,2460.0,COc1ccccc1C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3s2)cc1=O,5.609064892896621
1102,CHEMBL440290,nM,2500.0,CCCCOC(=O)Oc1cc(C)cc2c1C(=O)c1c(OC(=O)OCCCC)cc(OC)cc1C2=O,5.6020599913279625
1103,CHEMBL2029557,nM,2600.0,Cc1ccc(S(=O)(=O)N2C(=O)OC(C)(C)C2=O)cc1,5.585026652029182
1104,CHEMBL561388,nM,2600.0,CCc1cc(N(C)C)cc2nc(-c3cccnc3N3CCN(C4CCN(C)CC4)CC3)oc(=O)c12,5.585026652029182
1105,CHEMBL4289334,nM,2600.0,N#Cc1cn(C(=O)C2CCCC2)c2ncccc12,5.585026652029182
1106,CHEMBL144342,nM,2660.0,O=C(Nc1ccc(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)cc1)OCc1ccccc1,5.575118363368933
1107,CHEMBL9601,nM,2700.0,CC(C)(C)C(=O)Oc1ccc(C(=O)c2ccc(O)cc2)cc1,5.568636235841012
1108,CHEMBL3891785,nM,2780.0,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1CO,5.555955204081924
1109,CHEMBL4111075,nM,2810.0,CCS(=O)(=O)c1cc(C#N)ccc1[C@@H]1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1C,5.55129368009492
1110,CHEMBL1946826,nM,2900.0,CN(C)c1ccc(/C=C2\Oc3ccccc3C2=O)cc1,5.537602002101044
1111,CHEMBL3262107,nM,2900.0,O=C1/C(=C/c2cccc(Cc3ccccc3)c2)Oc2ccccc21,5.537602002101044
1112,CHEMBL3125348,nM,2910.0,O=[N+]([O-])c1ccc2nc(-c3ccc(O)cc3)cc(-c3ccccc3)c2c1,5.536107011014092
1113,CHEMBL76180,nM,3000.0,O=C(OCc1ccccc1)C1=C(c2ccccc2)S[C@@H]2CC(=O)N12,5.522878745280337
1114,CHEMBL76471,nM,3000.0,CC[C@@]1(NC(=O)C(F)(F)F)C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@@H]21,5.522878745280337
1115,CHEMBL2115562,nM,3000.0,CCSC1=C(C(=O)OCc2ccccc2)N2C(=O)[C@H](C(C)C)[C@H]2S1,5.522878745280337
1116,CHEMBL10148,nM,3000.0,CC(C)(C)C(=O)Oc1ccc(C(OC(=O)CCC(=O)[O-])c2ccc(OC(=O)C(C)(C)C)cc2)cc1.[Na+],5.522878745280337
1117,CHEMBL99558,nM,3000.0,CC1(C)C(=O)N(C(=O)NCc2ccncc2)[C@H]1Cc1ccccc1,5.522878745280337
1118,CHEMBL83687,nM,3000.0,CCO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.522878745280337
1119,CHEMBL308161,nM,3000.0,CC1(C)[C@H](C(=O)OCC(F)(F)F)N2C(=O)[C@@H](NC(=O)C(F)(F)F)[C@H]2S1(=O)=O,5.522878745280337
1120,CHEMBL1835012,nM,3010.0,C[C@@H]1OC2=C(C(=O)C(=N)c3c(O)c(O)cc(C=O)c32)C1(C)C,5.521433504406156
1121,CHEMBL1808490,nM,3100.0,O=C(Nc1ccccc1)c1nn(C(=O)c2ccsc2)c2ccccc12,5.508638306165727
1122,CHEMBL461945,nM,3100.0,O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,5.508638306165727
1123,CHEMBL1808493,nM,3100.0,Nc1cccc(C(=O)n2nc(C(=O)Nc3ccccc3)c3ccccc32)c1,5.508638306165727
1124,CHEMBL309897,nM,3150.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(C)CS(=O)(=O)C12,5.501689446210399
1125,CHEMBL3934725,nM,3180.0,CS(=O)(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1,5.497572880015568
1126,CHEMBL294771,nM,3200.0,Cc1c(N(C)C)ccc2nc(N[C@H](C)c3ccccc3)oc(=O)c12,5.494850021680094
1127,CHEMBL4174694,nM,3300.0,COc1c(O)cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,5.481486060122112
1128,CHEMBL4293138,nM,3400.0,CCCC(=O)n1cc(C#N)c2cccnc21,5.468521082957745
1129,CHEMBL3929258,nM,3410.0,CN1C(=O)N(c2cccc(C(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1,5.467245621007502
1130,CHEMBL109434,nM,3500.0,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1ccccc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,5.455931955649724
1131,CHEMBL270515,nM,3550.0,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,5.449771646944906
1132,CHEMBL4293605,nM,3600.0,Cc1cccc(C(=O)n2cc(-c3noc(C)n3)c3cccnc32)c1,5.443697499232712
1133,CHEMBL3398160,nM,3690.0,COC(=O)c1ccccc1NS(=O)(=O)c1ccc(OC(=O)C(C)(C)C(F)(F)F)cc1,5.432973633840939
1134,CHEMBL1808481,nM,3900.0,O=C(Nc1ccccc1)c1nn(C(=O)c2cccc(Cl)c2)c2ccccc12,5.4089353929735005
1135,CHEMBL40884,nM,3900.0,CCCCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.4089353929735005
1136,CHEMBL306927,nM,4000.0,CC1(C)S[C@@H]2[C@@H](NC(=O)C(F)(F)F)C(=O)N2[C@H]1C(=O)OCc1ccccc1,5.3979400086720375
1137,CHEMBL75519,nM,4000.0,CO[C@H]1C(=O)N2[C@@H](C(=O)OCC(F)(F)F)C(C)(C)S(=O)(=O)[C@H]12,5.3979400086720375
1138,CHEMBL307509,nM,4000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](OC(=O)Cc3ccccc3)[C@H]2S1(=O)=O,5.3979400086720375
1139,CHEMBL308313,nM,4000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](OCc3ccccc3)[C@H]2S1(=O)=O,5.3979400086720375
1140,CHEMBL74947,nM,4000.0,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](COC(=O)NCc3ccccc3)[C@H]2S1(=O)=O,5.3979400086720375
1141,CHEMBL2115202,nM,4000.0,CO[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)C[S@+]([O-])[C@H]12,5.3979400086720375
1142,CHEMBL82588,nM,4000.0,COC(=O)N[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.3979400086720375
1143,CHEMBL313299,nM,4000.0,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](NC=O)[C@H]2S(=O)(=O)C1,5.3979400086720375
1144,CHEMBL85092,nM,4000.0,O=C(OCc1ccccc1)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,5.3979400086720375
1145,CHEMBL3093820,nM,4100.0,CC(C)(C)C(=O)Oc1coc(CSc2nnc(-c3ccccc3)s2)cc1=O,5.3872161432802645
1146,CHEMBL40292,nM,4200.0,CCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.376750709602099
1147,CHEMBL41317,nM,4200.0,CCCCCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O,5.376750709602099
1148,CHEMBL3125346,nM,4220.0,Clc1ccc2nc(-c3c[nH]c4ccccc34)cc(-c3ccccc3)c2c1,5.374687549038326
1149,CHEMBL3262096,nM,4400.0,O=C1/C(=C/c2ccc(Cc3ccccc3)cc2)Oc2ccccc21,5.356547323513812
1150,CHEMBL3093813,nM,4600.0,CCC(CC)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3ccccc3o2)cc1=O,5.337242168318426
1151,CHEMBL1808533,nM,4800.0,CCOC(=O)c1nn(C(C)=O)c2ccccc12,5.318758762624412
1152,CHEMBL142689,nM,4900.0,CCOC(=O)C(F)(F)C(=O)[C@H](CC(C)C)NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1,5.309803919971486
1153,CHEMBL307225,nM,5000.0,CC(=O)O[C@H]1C(=O)N2[C@H]1[S+]([O-])C(C)(C)[C@@H]2C(=O)OCc1ccccc1,5.301029995663981
1154,CHEMBL313991,nM,5000.0,CO[C@H]1C(=O)N2C(C(=O)NCc3ccccc3)=C(COC(C)=O)CS(=O)(=O)[C@H]12,5.301029995663981
